"URL","Uniprot ID","GeneSymbol","Name","Description","Development Level","DTOClass","PantherClass","ChemblClass","Novelty","Target Family","Function","GrantCount","R01Count","PatentCount","AntibodyCount","PubmedCount","PMIDs"
/idg/targets/P51677,P51677,CCR3,"C-C chemokine receptor type 3","Receptor for a C-C type chemokine. Binds to eotaxin, eotaxin-3, MCP-3, MCP-4, RANTES and MIP-1 delta. Subsequently transduces a signal by increasing the intracellular calcium ions level. Alternative coreceptor with CD4 for HIV-1 infection.",Tchem,"C-C chemokine receptor","immunoglobulin receptor superfamily",,-2.6029694870486733,GPCR,,234,140,70161,455,,33.10942742932668,26756352|26409848|26289103|25986216|25450766|25340798|24999842|24917456|23955446|23742077|23702389|23643185|23636060|23597562|23566847|23291587|23251661|23183094|23054685|23017229|22829007|22702503|22217447|21917937|21660963|21406396|21280323|21077277|21041734|20923436|20734064|20726325|20659406|20647273|20603037|20505746|20503287|20438785|20406964|20364559|20306659|20237496|20220260|20190752|20144207|20056178|20022477|19731977|19714638|19693089|19692168|19625176|19559392|19553323|19542083|19525930|19423540|19414538|19258923|19247692|19218218|19170196|19131662|19028820|19017998|18974840|18805825|18676680|18636124|18577758|18379861|18311140|18244953|18240029|17983872|17845580|17703412|17672867|17146638|17135764|16920975|16641997|16174786|16081847|15807893|15607028|15580493|15507393|15489334|15476879|15219825|15086398|14733956|14702039|14647058|14581140|12902471|12884299|12794150|12654630|12477932|12397598|12393570|12218106|12149192|12079287|12023397|11994538|11991282|11832479|11449371|11396683|11307756|11196669|11149986|11120849|11110785|11085751|11001881|10975800|10900353|10713092|10666479|10642580|10527858|10514402|10488147|10415069|10201960|10094132|9789057|9765440|9712872|9573273|9419219|9346309|9302298|9289016|9252350|9182688|9143512|9024664|9005985|8884276|8676064|8674119|8642344|8631926|8631813|8609214|7622448|7594543
/idg/targets/P50391,P50391,NPY4R,"Neuropeptide Y receptor type 4","Receptor for neuropeptide Y and peptide YY. The rank order of affinity of this receptor for pancreatic polypeptides is PP, PP (2-36) and [Ile-31, Gln-34] PP > [Pro-34] PYY > PYY and [Leu-31, Pro-34] NPY > NPY > PYY (3-36) and NPY (2-36) > PP (13-36) > PP (31-36) > NPY free acid.",Tchem,"Neuropeptide Y receptor",receptor,,-0.6566398411023932,GPCR,,1,,70782,137,,19.98191558534226,26575790|25445712|24375409|22947943|21745157|20379614|19481128|19229253|18826257|18577758|15489334|15164054|12477932|12007534|11975932|11906964|11825645|11739470|9441761|9417917|8643460|7592911|7493937|2834384
/idg/targets/P51686,P51686,CCR9,"C-C chemokine receptor type 9","Receptor for chemokine SCYA25/TECK. Subsequently transduces a signal by increasing the intracellular calcium ions level. Alternative coreceptor with CD4 for HIV-1 infection.",Tchem,"C-C chemokine receptor","immunoglobulin receptor superfamily",,-2.0376581342062985,GPCR,,87,54,39514,307,,29.949721157653684,26879872|26348893|26279399|26168791|26006007|25710912|25691296|25296976|24936795|24870448|24828696|24606696|24481516|23326330|21984373|21637913|21511186|21344163|21075690|20947433|20738854|20438785|20406964|20190752|20081876|20056178|20036838|19756884|19525985|19423540|18577758|18308860|18245522|18245518|18240029|17570212|17205512|16344560|15717282|15623660|15489334|14559839|12816994|12477932|11046037|10974041|10702689|10640743|10602049|10544196|10498628|10229797|2834384
/idg/targets/P51684,P51684,CCR6,"C-C chemokine receptor type 6","Receptor for the C-C type chemokine CCL20 (PubMed:9169459). Binds to CCL20 and subsequently transduces a signal by increasing the intracellular calcium ion levels (PubMed:20068036). Although CCL20 is its major ligand it can also act as a receptor for non-chemokine ligands such as beta-defensins (PubMed:25585877). Binds to defensin DEFB1 leading to increase in intracellular calcium ions and cAMP levels. Its binding to DEFB1 is essential for the function of DEFB1 in regulating sperm motility and bactericidal activity (PubMed:25122636). Binds to defensins DEFB4 and DEFB4A/B and mediates their chemotactic effects (PubMed:20068036). The ligand-receptor pair CCL20-CCR6 is responsible for the chemotaxis of dendritic cells (DC), effector/ memory T-cells and B-cells and plays an important role at skin and mucosal surfaces under homeostatic and inflammatory conditions, as well as in pathology, including cancer and various autoimmune diseases. CCR6-mediated signals are essential for immune responses to microbes in the intestinal mucosa and in the modulation of inflammatory responses initiated by tissue insult and trauma (PubMed:21376174). CCR6 is essential for the recruitment of both the proinflammatory IL17 producing helper T-cells (Th17) and the regulatory T-cells (Treg) to sites of inflammation. Required for the normal migration of Th17 cells in Peyers-patches and other related tissue sites of the intestine and plays a role in regulating effector T-cell balance and distribution in inflamed intestine. Plays an important role in the coordination of early thymocyte precursor migration events important for normal subsequent thymocyte precursor development, but is not required for the formation of normal thymic natural regulatory T-cells (nTregs). Required for optimal differentiation of DN2 and DN3 thymocyte precursors. Essential for B-cell localization in the subepithelial dome of Peyers-patches and for efficient B-cell isotype switching to IgA in the Peyers-patches. Essential for appropriate anatomical distribution of memory B-cells in the spleen and for the secondary recall response of memory B-cells (By similarity). Positively regulates sperm motility and chemotaxis via its binding to CCL20 (PubMed:23765988).",Tchem,"C-C chemokine receptor","immunoglobulin receptor superfamily",,-1.7919643716200198,GPCR,,154,84,40596,422,,39.663916443662885,26536229|26345847|26314374|26156805|26138531|26125463|25928629|25879557|25833398|25768730|25698534|25690781|25661365|25585877|25541254|25408215|25201147|25178112|25122636|24984269|24980635|24979261|24958901|24890729|24886709|24866282|24782177|24743888|24634224|24559209|24401998|24394994|24390342|24385540|24133439|23983073|23959575|23935994|23850713|23835793|23790181|23765988|23758411|23681234|23599932|23306142|23128233|22926920|22859539|22796894|22732549|22527137|22490506|22269120|22092173|22079021|21984702|21949768|21937703|21935436|21912453|21873313|21763254|21724701|21624121|21398606|21376174|21300824|21261017|21228329|21102463|21092675|21072187|20872189|20720211|20634891|20570966|20526340|20526339|20511548|20483750|20459729|20453842|20453841|20439195|20438785|20406964|20379614|20334681|20220766|20194631|20068036|20056178|20023216|20022113|19811428|19760754|19539215|19492413|19423540|19324905|19305396|19249008|19233848|18703490|18587394|18577758|18465142|18240029|18218038|18097022|17615381|17562763|17171755|17133360|17075975|16641550|16622267|16621978|16344560|16215992|16095490|15701269|15591779|15489334|15483227|14574404|12642342|12514792|12477932|12193700|12149255|12081481|12070001|12067311|11994436|11751947|11714836|11164896|11001880|10521347|9294138|9294137|9223454|9186513|9169459|9070937|8886020|8125298|2834384
/idg/targets/P51685,P51685,CCR8,"C-C chemokine receptor type 8","Receptor for the chemokine CCL1/SCYA1/I-309. May regulate monocyte chemotaxis and thymic cell line apoptosis. Alternative coreceptor with CD4 for HIV-1 infection.",Tchem,"C-C chemokine receptor","immunoglobulin receptor superfamily",,-2.1376562978227223,GPCR,,45,34,23134,324,,21.299562455838853,26002980|25390351|23999500|23811304|23363815|23043070|22479563|21976223|20455898|20438785|20406964|20237496|19423540|19074885|18577758|18240029|17693327|17641040|17082609|17023422|16641997|15814739|15489334|14702039|14576057|12967681|12832759|12645948|12551893|12547701|12525579|12477932|12163566|11007922|10910894|10888633|10540332|10469138|9670926|9521068|9480837|9469461|9417093|9211859|9207005|8977299|8886020|8816377
/idg/targets/P51681,P51681,CCR5,"C-C chemokine receptor type 5","(Microbial infection) Acts as a receptor for human immunodeficiency virus-1/HIV-1.",Tclin,"C-C chemokine receptor","immunoglobulin receptor superfamily",,-3.582212872804509,GPCR,,2287,1068,377871,955,,41.06811366848949,27139347|27026376|26982176|26906062|26674113|26629902|26599761|26585937|26512140|26472202|26393284|26390883|26307764|26223981|26222902|26178998|26134542|26096543|26071874|26055363|26028088|25957306|25939314|25918237|25895986|25891238|25872482|25854553|25840792|25825809|25807520|25797607|25767113|25754473|25638273|25614627|25548430|25500253|25495598|25487697|25452256|25340798|25330803|25312802|25268662|25265194|25226020|25203595|25191700|25178112|25167769|25157173|25150002|25119558|25103627|25100510|25043019|25032817|24999477|24965094|24927590|24895488|24819208|24807072|24778234|24750723|24721485|24720467|24687549|24606688|24599359|24591756|24571616|24508837|24433479|24430363|24405814|24405750|24382026|24330528|24328926|24323316|24301940|24301790|24295368|24293156|24266436|24215935|24179109|24171669|24164722|24129241|24128342|24098976|24090135|24078580|24030490|24011637|23954573|23953748|23936229|23911155|23903010|23888779|23880174|23869485|23856897|23852305|23832290|23818716|23773920|23753295|23727176|23696662|23691059|23668375|23643185|23632983|23632061|23597562|23594959|23588722|23515570|23493400|23490419|23480650|23454776|23355876|23312573|23298254|23289212|23250822|23235831|23217400|23217182|23185351|23152559|23115275|23077246|23057571|23041556|23001713|22994752|22988032|22966075|22957692|22957026|22933279|22924548|22918850|22893032|22875513|22862553|22852142|22818666|22815758|22811524|22732432|22727097|22701041|22665517|22638733|22637726|22612293|22583417|22554651|22554649|22550960|22537745|22506069|22496885|22496149|22479344|22416573|22403408|22392992|22380870|22374185|22348061|22342838|22325341|22314435|22285384|22282138|22265023|22264071|22218121|22102307|22085486|22083068|22079021|22050776|22026334|22011385|21984929|21984373|21944757|21926633|21890375|21886032|21878623|21860345|21859712|21846359|21820915|21819370|21814863|21789236|21775441|21763489|21744265|21741662|21739422|21731496|21723943|21715437|21709449|21703201|21680525|21671175|21667221|21663455|21655330|21637819|21634220|21602126|21592988|21569409|21555814|21473821|21465943|21454526|21429204|21396623|21381021|21362450|21354457|21288827|21280323|21258050|21156032|21155586|21148810|21134114|21132346|21118814|21091093|21084992|21068438|21041313|20932773|20875295|20865789|20861743|20855251|20811274|20801883|20729133|20710056|20682662|20628649|20628086|20608170|20603037|20598754|20536507|20531015|20530467|20518834|20503287|20465832|20463745|20453841|20442662|20442634|20420684|20411675|20381825|20378664|20377425|20364409|20334567|20331378|20237496|20220260|20206716|20203694|20190752|20182805|20174557|20169157|20153665|20130232|20107582|20087947|20075058|20068218|20053336|20050936|20038229|20025985|20025530|19958843|19956635|19950235|19917679|19913121|19894308|19886839|19874552|19841162|19816596|19811439|19811270|19769961|19744740|19744036|19740335|19729379|19706316|19700905|19692480|19692476|19692168|19680536|19679608|19669591|19644158|19644155|19625411|19625176|19603542|19585516|19578796|19561149|19559392|19553544|19538721|19535121|19523456|19520154|19506371|19479371|19479237|19476483|19474452|19460331|19433914|19420105|19389855|19357773|19334035|19321618|19297481|19289833|19263529|19260142|19258923|19250219|19247692|19225544|19218218|19212663|19201454|19200444|19196047|19172482|19170639|19170196|19155524|19143484|19131662|19129082|19124913|19116725|19098363|19073967|19064722|19064579|19050382|19037908|19032065|19028820|19018669|19017998|19017985|19005677|18989363|18974840|18972295|18949389|18941536|18928397|18923649|18855658|18846999|18845960|18820725|18814951|18781860|18776933|18763111|18692212|18689270|18676680|18648518|18633131|18632580|18629619|18623133|18611987|18590744|18577758|18543610|18524826|18511806|18498240|18462992|18436884|18405329|18391751|18386165|18379014|18361062|18353949|18346864|18311470|18295459|18255039|18240029|18230715|18218038|18205260|18203956|18197127|18195571|18194353|18191728|18189189|18182569|18179389|18179388|18162443|18097239|18096812|18094161|18060801|18036244|17989610|17984846|17971457|17963165|17952079|17929678|17920529|17909797|17901336|17884183|17855654|17855336|17845302|17786209|17713445|17703412|17691823|17686153|17675516|17672867|17671738|17653092|17645788|17644519|17640964|17633563|17627030|17625759|17620369|17607321|17604289|17596666|17585540|17565662|17564248|17560067|17530006|17522201|17511851|17507486|17465678|17462514|17460174|17445875|17442950|17428349|17426779|17417600|17413295|17383752|17361671|17355643|17351762|17331851|17331026|17305874|17301575|17273779|17261788|17257590|17240189|17237417|17214851|17169533|17166523|17148969|17145599|17135764|17112859|17101151|17094383|17091019|17079285|17067435|17063508|17060059|17053144|16999868|16960780|16937446|16916647|16909455|16888899|16887960|16879946|16872485|16865553|16855620|16847113|16807236|16775617|16774544|16764352|16721558|16721228|16703416|16672419|16641997|16633049|16621978|16614115|16598837|16547971|16545485|16541097|16529059|16524739|16513874|16512757|16501811|16485782|16481131|16480760|16478397|16476734|16461193|16442182|16418398|16405836|16395252|16358723|16344560|16335661|16323127|16314800|16312181|16305685|16286055|16284527|16270124|16261210|16249700|16249462|16248677|16233918|16206074|16196460|16182378|16179731|16174786|16161154|16157597|16144840|16140745|16118671|16100775|16055130|16034118|16015368|15985194|15981170|15980693|15980670|15976369|15964389|15962231|15958832|15950936|15932625|15916792|15902300|15885315|15882964|15863470|15856455|15851912|15821335|15807900|15802968|15793370|15793360|15787642|15769362|15767436|15767435|15757671|15754978|15737629|15725749|15708547|15660419|15651660|15650194|15639953|15610230|15602133|15596839|15592455|15591779|15588345|15585333|15577536|15575507|15566517|15557916|15548261|15500552|15489334|15488313|15465089|15458467|15385740|15362666|15354329|15331395|15319853|15308751|15307921|15302103|15301862|15288441|15280786|15251452|15242539|15236615|15230854|15215889|15192276|15192272|15181567|15180829|15169555|15140377|15135805|15125257|15124759|15117454|15086398|15086346|15080861|15076247|15039132|15016843|15009175|15004773|15001559|15000812|14982745|14981141|14963124|14742283|14716309|14715575|14697747|14674010|14673528|14672331|14647058|14645006|14644028|14637022|14636691|14624371|14616291|14597737|14583186|14581567|14576050|14533983|14533004|14517611|14501804|12964123|12960247|12960231|12925765|12915585|12913933|12887913|12884524|12882661|12874407|12865070|12858455|12853745|12846056|12837756|12829440|12819030|12815099|12798016|12788308|12767984|12751031|12745546|12726730|12688247|12680626|12667818|12651900|12634405|12619446|12612937|12612298|12610055|12599073|12587636|12586555|12584049|12579509|12571520|12571248|12557141|12556692|12555203|12552446|12532229|12531905|12522035|12514416|12509908|12496074|12477932|12462338|12461425|12451219|12447757|12445801|12437612|12429730|12427015|12426633|12426393|12426392|12421915|12413885|12412204|12403770|12403355|12378793|12377943|12356205|12355376|12271718|12239139|12215252|12201365|12200385|12176010|12169668|12166499|12163044|12140749|12136242|12131184|12093918|12091904|12085329|12082592|12070001|12065593|12056598|12036855|12032878|12032188|12023175|12010355|12001056|11994538|11988632|11966770|11966764|11964548|11958683|11937056|11920324|11920312|11901272|11878912|11877445|11876757|11860823|11860793|11859127|11856781|11809184|11781692|11756347|11752157|11751947|11734558|11733580|11729511|11709782|11703822|11700073|11698699|11696224|11694103|11693435|11679916|11596075|11595595|11591716|11559423|11543895|11511825|11504955|11500196|11485615|11484163|11477473|11470772|11449371|11448957|11447384|11403814|11398114|11393656|11385319|11377705|11369664|11354628|11350939|11336643|11335892|11334429|11323418|11278962|11274729|11264152|11196706|11196681|11188946|11181160|11177400|11175286|11141322|11125899|11125885|11116158|11085751|11072599|11023492|10985308|10917742|10816381|10751368|10741397|10702689|10679098|10640778|10602409|10521508|10477718|10477567|10469138|10465086|10453044|10415069|10393923|10384144|10364178|10201901|10089882|10085131|10037796|9765440|9632396|9468473|9446638|9399903|9388201|9359654|9343222|9289016|9207783|9143512|8756719|8751444|8699119|8674119|8663314|8649512|8649511|8639485|3960725|3512269|3346208|2834384|2569467|2564392|2183196
/idg/targets/P51679,P51679,CCR4,"C-C chemokine receptor type 4","High affinity receptor for the C-C type chemokines CCL17/TARC, CCL22/MDC and CKLF isoform 1/CKLF1. The activity of this receptor is mediated by G(i) proteins which activate a phosphatidylinositol-calcium second messenger system. Can function as a chemoattractant homing receptor on circulating memory lymphocytes and as a coreceptor for some primary HIV-2 isolates. In the CNS, could mediate hippocampal-neuron survival.",Tclin,"C-C chemokine receptor","immunoglobulin receptor superfamily",,-1.9641913701147802,GPCR,,236,122,71386,387,,29.073500336011342,26847489|26683175|26093920|25790118|25488980|25148803|25013801|24563252|24554520|24127572|23731651|23649168|23644599|23180648|22490506|21739422|21525208|21443538|20963786|20628086|20438785|20412707|20406964|20364559|20334681|20237496|20237293|20190752|20164417|20148806|19942450|19913121|19903885|19423540|19374191|19261691|19244125|19239991|19106589|18782672|18577758|18240029|18071306|17546636|17117949|17071491|16137713|15955100|15621800|15569983|15489334|15328188|15202833|15187160|14657875|12778466|12485447|12477932|12456591|12406880|12270118|12070001|11196669|10754297|10466728|10036181|9933589|9743322|9430724|9169480|8884276|8573157|7642634
/idg/targets/P48039,P48039,MTNR1A,"Melatonin receptor type 1A","High affinity receptor for melatonin. Likely to mediates the reproductive and circadian actions of melatonin. The activity of this receptor is mediated by pertussis toxin sensitive G proteins that inhibit adenylate cyclase activity.",Tclin,"Melatonin receptor",receptor,,-1.7444026194018287,GPCR,,,,4665,221,,25.892870086309557,26519818|25967351|25833399|25822611|25806809|25514412|24724723|24157813|24117008|23725077|23333399|23250547|23155241|22686298|22217986|22138747|22017484|21994366|21818375|21809392|21652546|21635358|21615493|21552555|21526376|21497337|21474908|20859254|20726823|20657642|20628086|20377855|20372918|20110911|20050373|19913121|19184136|19001515|18979234|18794763|18577758|18452558|18378672|18341518|18067741|17803522|17645699|17349020|17072839|16098099|15489334|15266022|14675129|12973153|12767050|12477932|12088876|11940583|11897804|11606436|11448873|10612428|10598579|10531408|10471411|9645677|8988899|8700109|7946354|7558006|2834384|1144527
/idg/targets/P49190,P49190,PTH2R,"Parathyroid hormone 2 receptor","This is a specific receptor for parathyroid hormone. The activity of this receptor is mediated by G proteins which activate adenylyl cyclase. PTH2R may be responsible for PTH effects in a number of physiological systems. It may play a significant role in pancreatic function. PTH2R presence in neurons indicates that it may function as a neurotransmitter receptor (By similarity).",Tchem,"Parathyroid hormone receptor","antibacterial response protein",,-1.422081468533878,GPCR,,13,6,2494,117,,28.282309836102122,25416956|24529757|24378925|23092913|22637743|21756942|19401215|18539702|18459453|18280230|18240029|15670850|15489334|14988434|12834174|12477932|12036966|11861531|10854439|9482662|8921382|7797535
/idg/targets/P50406,P50406,HTR6,"5-hydroxytryptamine receptor 6","This is one of the several different receptors for 5-hydroxytryptamine (serotonin), a biogenic hormone that functions as a neurotransmitter, a hormone, and a mitogen. The activity of this receptor is mediated by G proteins that stimulate adenylate cyclase. It has a high affinity for tricyclic psychotropic drugs (By similarity). Controls pyramidal neurons migration during corticogenesis, through the regulation of CDK5 activity (By similarity). Is an activator of TOR signaling (PubMed:23027611).",Tchem,"5-HT6 receptor",receptor,,-2.2982265723179336,GPCR,,2,,25376,55,,27.984921116871835,26449188|25034463|24850589|23844689|23542166|23027611|22833193|22745941|22278721|21829518|21728060|21329782|21273698|20737521|20705401|20602615|20468064|20464528|20394784|20170099|20093369|19997080|19936617|19782122|19636338|19590397|19455600|19193342|19156168|19095219|19086053|18855532|18583979|18577758|18253134|18240029|18197272|18079067|17189269|16770336|16710414|16701945|16682118|16640790|16633140|16094384|15896229|15823158|15737640|15531082|15489334|15482912|15048641|14741325|14698468|12650852|12627464|12618306|12579508|12477932|12057822|12036966|11916537|11888546|11725820|11524147|11287786|11163544|11140838|9110174|8619474|8522988|7656980
/idg/targets/P48145,P48145,NPBWR1,"Neuropeptides B/W receptor type 1","Interacts specifically with a number of opioid ligands. Receptor for neuropeptides B and W, which may be involved in neuroendocrine system regulation, food intake and the organization of other signals. Has a higher affinity for neuropeptide B.",Tchem,"Neuropeptide W/neuropeptide B receptor",receptor,,-1.363193971605938,GPCR,,7,6,7512,151,,17.768792122393922,25231870|24081945|23563248|22545105|18577758|18240029|17437806|16959974|15797961|15607941|15489334|12719537|12477932|12401809|12130646|12118011|7590751
/idg/targets/P49682,P49682,CXCR3,"C-X-C chemokine receptor type 3","Isoform 3: Mediates the activity of CXCL11.",Tchem,"C-X-C chemokine receptor","immunoglobulin receptor superfamily",,-2.893346826931097,GPCR,,460,261,65086,508,,32.6553457327713,26871637|26831417|26823797|26506526|26434630|26394162|26339376|26209629|26164305|26037167|25858769|25768944|25760840|25663474|25537642|25527046|25514189|25232565|25178112|25013801|24907118|24890729|24715380|24586509|24530757|24526602|24366869|24318111|24135023|24129241|24124129|23994383|23773308|23643635|23600831|23298254|23179902|23158864|23121557|22936405|22798340|22796894|22792160|22689289|22685032|22675496|22401929|22392992|22369302|22262158|22236567|22111598|22079021|21962843|21811993|21739422|21645215|21538345|21426802|21357438|21303517|21303425|21255008|21148743|21091908|21087446|21051441|20980681|20856926|20855888|20848514|20733031|20529825|20503287|20485444|20429924|20379873|20377416|20237496|20228225|20203286|20185576|20164417|20096889|20079227|20059481|20047517|20041963|19800124|19767105|19758167|19735481|19734217|19703720|19641142|19539215|19380511|19344719|19258923|19232748|19151743|19134328|19106589|19017998|18962861|18832436|18798334|18761554|18729739|18689270|18616679|18497951|18485912|18453591|18375741|18291705|18280341|18240029|18174362|18037659|17947699|17912012|17703412|17666357|17615381|17560677|17457216|17363734|17339184|17251291|17142784|17142783|17018607|16934957|16930533|16861617|16847335|16806233|16787707|16733654|16679918|16456020|16455991|16368892|16339779|16243485|16127166|16043121|16034118|16033640|15885315|15879427|15856455|15843529|15808644|15725351|15713799|15687242|15578697|15528361|15501397|15489334|15328188|15273303|15265234|15254596|15181567|15155273|15150261|15126579|14742268|14702039|14657006|14630801|14618028|14578618|12960302|12960247|12953097|12919091|12884299|12819030|12782716|12750173|12688353|12571234|12517959|12477932|12445801|12444109|12425561|12356205|12270371|12097412|12070001|12055238|12016104|11990865|11966764|11714650|11559369|11554781|11196695|11160352|11134180|10942362|10903763|10903743|10900358|10741397|10666479|10627472|10393705|10233762|9660793|9625760|9466968|9419219|9064356|8666380|2834384
/idg/targets/P25929,P25929,NPY1R,"Neuropeptide Y receptor type 1","Receptor for neuropeptide Y and peptide YY. The rank order of affinity of this receptor for pancreatic polypeptides is NPY > [Pro-34] PYY, PYY and [Leu-31, Pro-34] NPY > NPY (2-36) > [Ile-31, Gln-34] PP and PYY (3-36) > PP > NPY free acid.",Tchem,"Neuropeptide Y receptor",receptor,,-2.4020088051011492,GPCR,,77,41,6104,280,,34.402638346431274,25884646|25817573|24779394|23838112|23597562|22626516|22487268|22309839|22072432|22029806|21971867|21512575|21295110|20975297|20837140|20797317|20628086|20532202|20471432|20468064|20358617|20042335|19913121|19874574|19759915|19712806|19699258|19593212|19566775|19506390|19481128|19077438|19058789|18953866|18828811|18812316|18698022|18577758|17948870|17325259|17140570|16891622|16532386|16399808|16344560|16339211|15623622|15597110|15489334|15302312|15231747|15090072|14741323|14702039|12665544|12477932|12220433|12209475|12203398|12084524|12007534|11906964|11814622|11741903|9169155|9001438|8095935|7559383|2834384|1321422|1317848
/idg/targets/O15218,O15218,GPR182,"G-protein coupled receptor 182","Orphan receptor.",Tchem,"Adrenomedullin receptor",receptor,,-2.5001906174866613,GPCR,,78,28,4572,183,,22.76652714357238,23442365|19847298|17939601|15489334|14720432|12646214|12477932|12419522|11956648|11883938|11754983|11728267|11712085|10449538|9535752|9389548|9367907|9016306|7621913
/idg/targets/P49683,P49683,PRLHR,"Prolactin-releasing peptide receptor","Receptor for prolactin-releasing peptide (PrRP). Implicated in lactation, regulation of food intake and pain-signal processing.",Tchem,"Class A rhodopsin like",receptor,,-1.1528668545166896,GPCR,,26,15,10917,183,,21.636023456759993,26302849|26211894|23284171|22778259|22158540|20628086|19913121|16344560|15885496|15752583|15489334|15164054|14691196|12716769|12477932|12417311|12126742|11923475|11641419|11030716|10498338|10475064|9607765|8666380
/idg/targets/P13945,P13945,ADRB3,"Beta-3 adrenergic receptor","Beta-adrenergic receptors mediate the catecholamine-induced activation of adenylate cyclase through the action of G proteins. Beta-3 is involved in the regulation of lipolysis and thermogenesis.",Tclin,"Beta adrenoceptor",receptor,,-2.7157249632522187,GPCR,,114,71,13551,236,,34.577303629078536,26617941|26602921|26410938|25928572|25867395|25827163|25800470|25636111|25081806|25059067|24972470|24905907|24890187|24885710|24786241|24741957|24670327|24658877|24579945|24556804|24460850|24378642|24201118|24190960|24138564|24038238|23968135|23907236|23736006|23729572|23640967|23454374|23388888|23360304|23292548|23282015|23235150|23113754|23032405|22972489|22774474|22774401|22743651|22728712|22692629|22609474|22550477|22430195|22306453|21992420|21982743|21959333|21940308|21878665|21529759|21358132|21285172|21085551|21034552|21033077|20953633|20831043|20803423|20735409|20730725|20705341|20686326|20662153|20628086|20602615|20536507|20503258|20468064|20467565|20459474|20449541|20410100|20401689|20384434|20203292|20144152|20078877|20069060|20044737|20008926|19913121|19842096|19779464|19659999|19587357|19578796|19576569|19565482|19553224|19491387|19479237|19420105|19367093|19295193|19271249|19263529|19193342|19131662|19099777|19080138|19056576|19026982|18996293|18996102|18940396|18936436|18852493|18820136|18753860|18724972|18704193|18636124|18625943|18617734|18611262|18574485|18513389|18510051|18484422|18482921|18441513|18426866|18422027|18393130|18335327|18331634|18311486|18273796|18249219|18249022|18240029|18239290|18088254|18054709|17999941|17998022|17989355|17940985|17910280|17852419|17786291|17785925|17727676|17640319|17631141|17626108|17624182|17616777|17591269|17512307|17476189|17445027|17439327|17378367|17345789|17345787|17342473|17299491|17299381|17270896|17264845|17225053|17190106|17124363|17087055|17046546|16820065|16779985|16715838|16648810|16493638|16449022|16444766|16408483|16369102|16344560|16320158|16301818|16286518|16276029|16054001|16027735|16009000|15959859|15956122|15942638|15939803|15932670|15917856|15915764|15833937|15824464|15751274|15743038|15670186|15641247|15613846|15585565|15563584|15543217|15536594|15489932|15489334|15479221|15472194|15464701|15355441|15340101|15334382|15334374|15318095|15302798|15193960|15192823|15179018|15166301|15123695|15079793|15061987|15042014|14747257|14742851|14739355|14715679|14713387|14708035|14690019|14671190|14510956|14506613|12962933|12917707|12824951|12739037|12739018|12732844|12709137|12690078|12670949|12647276|12629568|12568179|12561621|12544508|12477932|12453902|12442007|12411100|12410955|12406043|12370850|12241539|12169859|12164325|12133431|12082592|12062855|12036966|12008746|11984699|11949887|11882399|11872697|11854867|11808891|11798745|11769635|11743057|11743056|11716317|11706779|11699048|11592045|11576322|11573151|11532330|11522702|11466580|11439286|11434877|11380082|11315829|11288809|11287026|11244458|11229427|11213599|11206402|11147800|11095426|11093283|11013230|10999801|10805511|10786926|10391210|9892244|9126344|8721782|8641219|8389717|8389293|8380813|8288218|8011597|7898940|7609752|7609625|7565630|2570461|1718744|1336117
/idg/targets/P0DMS8,P0DMS8,ADORA3,"Adenosine receptor A3","Receptor for adenosine. The activity of this receptor is mediated by G proteins which inhibits adenylyl cyclase. Possible role in reproduction.",Tchem,"Adenosine receptor",,,-2.3874948166905403,GPCR,,68,42,,42,,38.13749424379618,26194548|25597247|24864134|24750014|24161786|24114647|24024783|23953133|23856527|23817552|23741498|23563604|23263788|23251661|23088669|23027555|22906537|22878643|22682496|22433284|22378888|22319752|22217884|22146575|21841534|21830157|21715680|21675873|21542986|21520073|20732875|20716228|20628086|20602615|20379614|20237496|20190146|19913121|19883624|19794965|19426966|19095736|19086053|19019667|18996102|18653544|18636149|18577758|18351132|18240029|17728764|17348028|17216675|17170310|16959974|16849509|16710414|16282197|16242072|15849244|15489334|15355922|15240539|15147729|14978250|14688204|12975309|12695530|12600879|12477932|12435805|12406340|12152652|11214319|11111832|9837869|9618527|9380026|9293494|9164961|8889548|8617363|8399349|8234299|7607699|2834384
/idg/targets/P0DMS9,P0DMS9,TMIGD3,"Transmembrane domain-containing protein TMIGD3",,Tchem,"Adenosine receptor",,,,Non-IDG,,,,,111,,0.0,16710414|15489334|12975309|12477932
